tid,text,likes,retweets
987619636324782080,"RT @jblefevre60: Jack Ma's (#CEO #Alibaba ) Original Sales Pitch in 1999 in his appartment...
 #startup #entrepreneurship

@evankirstel @Mi…",0,184
987619440073129984,"RT @jblefevre60: Jack Ma's (#CEO #Alibaba ) Original Sales Pitch in 1999 in his appartment...
 #startup #entrepreneurship

@evankirstel @Mi…",0,184
987619370149924865,"RT @jblefevre60: Jack Ma's (#CEO #Alibaba ) Original Sales Pitch in 1999 in his appartment...
 #startup #entrepreneurship

@evankirstel @Mi…",0,184
987616795778428928,"RT @jblefevre60: Jack Ma's (#CEO #Alibaba ) Original Sales Pitch in 1999 in his appartment...
 #startup #entrepreneurship

@evankirstel @Mi…",0,184
987616295297335296,"RT @jblefevre60: Jack Ma's (#CEO #Alibaba ) Original Sales Pitch in 1999 in his appartment...
 #startup #entrepreneurship

@evankirstel @Mi…",0,184
987616143295819776,"RT @jblefevre60: Jack Ma's (#CEO #Alibaba ) Original Sales Pitch in 1999 in his appartment...
 #startup #entrepreneurship

@evankirstel @Mi…",0,184
987615174235389952,"RT @jblefevre60: Jack Ma's (#CEO #Alibaba ) Original Sales Pitch in 1999 in his appartment...
 #startup #entrepreneurship

@evankirstel @Mi…",0,184
987612005539426304,"RT @jblefevre60: Jack Ma's (#CEO #Alibaba ) Original Sales Pitch in 1999 in his appartment...
 #startup #entrepreneurship

@evankirstel @Mi…",0,184
987611898530197504,"RT @jblefevre60: Jack Ma's (#CEO #Alibaba ) Original Sales Pitch in 1999 in his appartment...
 #startup #entrepreneurship

@evankirstel @Mi…",0,184
987609714702929920,"RT @jblefevre60: Jack Ma's (#CEO #Alibaba ) Original Sales Pitch in 1999 in his appartment...
 #startup #entrepreneurship

@evankirstel @Mi…",0,184
987609371021635584,"RT @jblefevre60: Jack Ma's (#CEO #Alibaba ) Original Sales Pitch in 1999 in his appartment...
 #startup #entrepreneurship

@evankirstel @Mi…",0,184
987609258022834176,"RT @jblefevre60: Jack Ma's (#CEO #Alibaba ) Original Sales Pitch in 1999 in his appartment...
 #startup #entrepreneurship

@evankirstel @Mi…",0,184
987607381856149504,"RT @jblefevre60: Jack Ma's (#CEO #Alibaba ) Original Sales Pitch in 1999 in his appartment...
 #startup #entrepreneurship

@evankirstel @Mi…",0,184
987606207715315712,"RT @8bitandstuff: Here comes the bombshell 

#NucleusVision $ncash retracted previous @Paytm annoucement because it is working with Paytm f…",0,33
987605935085490178,"RT @jblefevre60: Jack Ma's (#CEO #Alibaba ) Original Sales Pitch in 1999 in his appartment...
 #startup #entrepreneurship

@evankirstel @Mi…",0,184
987603868132425728,"RT @jblefevre60: Jack Ma's (#CEO #Alibaba ) Original Sales Pitch in 1999 in his appartment...
 #startup #entrepreneurship

@evankirstel @Mi…",0,184
987601584703049728,#Alibaba plans dual listing on #mainland #China #stock market  https://t.co/yC3ZHP23a3,0,0
987600996577759232,"RT @jblefevre60: Jack Ma's (#CEO #Alibaba ) Original Sales Pitch in 1999 in his appartment...
 #startup #entrepreneurship

@evankirstel @Mi…",0,184
987600580104384512,"RT @jblefevre60: Jack Ma's (#CEO #Alibaba ) Original Sales Pitch in 1999 in his appartment...
 #startup #entrepreneurship

@evankirstel @Mi…",0,184
987598796023586817,"RT @jblefevre60: Jack Ma's (#CEO #Alibaba ) Original Sales Pitch in 1999 in his appartment...
 #startup #entrepreneurship

@evankirstel @Mi…",0,184
987597378235633664,"RT @jblefevre60: Jack Ma's (#CEO #Alibaba ) Original Sales Pitch in 1999 in his appartment...
 #startup #entrepreneurship

@evankirstel @Mi…",0,184
987597271171649538,"RT @jblefevre60: Jack Ma's (#CEO #Alibaba ) Original Sales Pitch in 1999 in his appartment...
 #startup #entrepreneurship

@evankirstel @Mi…",0,184
987596604541620224,"RT @jblefevre60: Jack Ma's (#CEO #Alibaba ) Original Sales Pitch in 1999 in his appartment...
 #startup #entrepreneurship

@evankirstel @Mi…",0,184
987596235279425536,"RT @jblefevre60: Jack Ma's (#CEO #Alibaba ) Original Sales Pitch in 1999 in his appartment...
 #startup #entrepreneurship

@evankirstel @Mi…",0,184
987595287031042049,"RT @jblefevre60: Jack Ma's (#CEO #Alibaba ) Original Sales Pitch in 1999 in his appartment...
 #startup #entrepreneurship

@evankirstel @Mi…",0,184
987595158173700097,"RT @jblefevre60: Jack Ma's (#CEO #Alibaba ) Original Sales Pitch in 1999 in his appartment...
 #startup #entrepreneurship

@evankirstel @Mi…",0,184
987595148686168065,"RT @jblefevre60: Jack Ma's (#CEO #Alibaba ) Original Sales Pitch in 1999 in his appartment...
 #startup #entrepreneurship

@evankirstel @Mi…",0,184
987594165272961025,"RT @jblefevre60: Jack Ma's (#CEO #Alibaba ) Original Sales Pitch in 1999 in his appartment...
 #startup #entrepreneurship

@evankirstel @Mi…",0,184
987593992639602688,"RT @jblefevre60: Jack Ma's (#CEO #Alibaba ) Original Sales Pitch in 1999 in his appartment...
 #startup #entrepreneurship

@evankirstel @Mi…",0,184
987592378058989568,"Alibaba buys Chinese chipmaker to aid IoT biz, help drive local chip sector https://t.co/V479wWxGL3 #IoT #alibaba #ecommerce",0,0
987591958733389825,RT @ChinaDailyUSA: Alibaba opened its first physical store for cross-border e-commerce platform Tmall Global in its headquarters in Hangzho…,0,17
987589629841993729,"RT @jblefevre60: Jack Ma's (#CEO #Alibaba ) Original Sales Pitch in 1999 in his appartment...
 #startup #entrepreneurship

@evankirstel @Mi…",0,184
987588874133123072,"#Coinmarketcap is still small.

Bond     170,000b$
Stock      85,000b$
Gold          8,000b$
#Crypto       400b$

R… https://t.co/hiY4HRooPI",1,0
987584250282000384,RT @ChinaDailyUSA: Alibaba opened its first physical store for cross-border e-commerce platform Tmall Global in its headquarters in Hangzho…,0,17
987584053246418946,The latest Personal Injury Defenders! https://t.co/69NfysMG5T Thanks to tjnlaw #nbaplayoffs #alibaba… https://t.co/nZ3qfheRKn,0,0
987583560612708354,"RT @kirillklip: #Tesla #Energy #rEVolution Chronicles #InternationalLithium $ILC.v Closes Private Placement At 20 Cents On March 9, 2018 ht…",0,12
987583466802962432,The latest Personal Injury Defenders! https://t.co/wpEB9zAvvF Thanks to @tjnlaw #nbaplayoffs #alibaba,1,0
987583106269016064,"RT @jblefevre60: Jack Ma's (#CEO #Alibaba ) Original Sales Pitch in 1999 in his appartment...
 #startup #entrepreneurship

@evankirstel @Mi…",0,184
987581616720662530,"RT @jblefevre60: Jack Ma's (#CEO #Alibaba ) Original Sales Pitch in 1999 in his appartment...
 #startup #entrepreneurship

@evankirstel @Mi…",0,184
987580889075994625,"RT @JimMarous: WeChat: The Future of Banking Ecosystems is Moving West

https://t.co/39tH9mX7Rk

New from @stratorob 
#banking #fintech #We…",0,112
987578047443369984,"RT @jblefevre60: Jack Ma's (#CEO #Alibaba ) Original Sales Pitch in 1999 in his appartment...
 #startup #entrepreneurship

@evankirstel @Mi…",0,184
987573099108360193,RT @ChinaDailyUSA: Alibaba opened its first physical store for cross-border e-commerce platform Tmall Global in its headquarters in Hangzho…,0,17
987573013913751552,"RT @jblefevre60: Jack Ma's (#CEO #Alibaba ) Original Sales Pitch in 1999 in his appartment...
 #startup #entrepreneurship

@evankirstel @Mi…",0,184
987571758822813696,"Jack Ma's (#CEO #Alibaba ) Original Sales Pitch in 1999 in his appartment...
 #startup #entrepreneurship… https://t.co/lhlgYpETBr",247,184
987571660520767488,#Alibaba is patient and Cunning-Brilliant Strategy set to make it Powerhouse in Asia https://t.co/nwwZ4TcDZV,0,0
987571356693909504,RT @ChinaDailyUSA: Alibaba opened its first physical store for cross-border e-commerce platform Tmall Global in its headquarters in Hangzho…,0,17
987570160457236480,RT @ChinaDailyUSA: Alibaba opened its first physical store for cross-border e-commerce platform Tmall Global in its headquarters in Hangzho…,0,17
987569969557684224,RT @ChinaDailyUSA: Alibaba opened its first physical store for cross-border e-commerce platform Tmall Global in its headquarters in Hangzho…,0,17
987569507320385536,"RT @technodechina: Does #Meituan measure up to China’s largest players #Alibaba, #Didi, and #Ofo?
https://t.co/vebQzaqPiD https://t.co/b6EJ…",0,3
987569167694839815,RT @ChinaDailyUSA: Alibaba opened its first physical store for cross-border e-commerce platform Tmall Global in its headquarters in Hangzho…,0,17
987568781970083842,RT @ChinaDailyUSA: Alibaba opened its first physical store for cross-border e-commerce platform Tmall Global in its headquarters in Hangzho…,0,17
987568233325641729,"#Alibaba’s Jack Ma shows e-commerce magic;
80,000 durians sold in a minute  -The Nation @ShareThis #ThaiBusiness… https://t.co/9kQFH15Bp5",0,0
987568116786974720,RT @ChinaDailyUSA: Alibaba opened its first physical store for cross-border e-commerce platform Tmall Global in its headquarters in Hangzho…,0,17
987567739089829888,RT @ChinaDailyUSA: Alibaba opened its first physical store for cross-border e-commerce platform Tmall Global in its headquarters in Hangzho…,0,17
987566743605432321,RT @ChinaDailyUSA: Alibaba opened its first physical store for cross-border e-commerce platform Tmall Global in its headquarters in Hangzho…,0,17
987565871794212864,"RT @WTCTricky: Article about Waltonchain's subsidiary Xiamen Zhongchuan IoT and its involvement with Alibaba.

#Waltonchain #Alibaba #Smart…",0,9
987565860566065152,RT @ChinaDailyUSA: Alibaba opened its first physical store for cross-border e-commerce platform Tmall Global in its headquarters in Hangzho…,0,17
987565857957003264,RT @ChinaDailyUSA: Alibaba opened its first physical store for cross-border e-commerce platform Tmall Global in its headquarters in Hangzho…,0,17
987564291577479169,RT @ChinaDailyUSA: Alibaba opened its first physical store for cross-border e-commerce platform Tmall Global in its headquarters in Hangzho…,0,17
987564083703570433,Alibaba opened its first physical store for cross-border e-commerce platform Tmall Global in its headquarters in Ha… https://t.co/YJVzsOSmPX,67,17
987559995171467264,"RT @WTCTricky: Article about Waltonchain's subsidiary Xiamen Zhongchuan IoT and its involvement with Alibaba.

#Waltonchain #Alibaba #Smart…",0,9
987559524910469121,RT @justinsuntron: Former Alibaba Chief Data Mining Expert Zhao Hong (Marcus) Joined TRON. Zhao will mainly take charge of the overall stru…,0,870
987557249299173376,"RT FintechChinaW ""RT johnkoetsier: The billion-dollar, Alibaba-backed #AI company that’s quietly watching people in… https://t.co/FMMoejG3zY",0,0
987556072780128256,"RT @johnkoetsier: The billion-dollar, Alibaba-backed #AI company that’s quietly watching people in #China https://t.co/JIhtcYlIbp

#Alibaba…",0,8
987555797495439360,"RT @NicholasFu11: Wonderful meeting with Alibaba North America Team, something big is happening between China and Canada, and of course, bi…",0,1
987555688422477824,"Wonderful meeting with Alibaba North America Team, something big is happening between China and Canada, and of cour… https://t.co/7dd9rPuvof",3,1
987550297152278528,"RT @CCTV_Plus: #Alibaba buys #Chinese #AI chipmaker.
https://t.co/0w5hPeC8af https://t.co/Fp89N5D5sA",0,1
987544338522562560,"#Alibaba buys #Chinese #AI chipmaker.
https://t.co/0w5hPeC8af https://t.co/Fp89N5D5sA",0,1
987531633355051009,#Alibaba buys Chinese chipmaker to aid internet of things business https://t.co/DtQLUglKHc,0,0
987529390283149312,"RT @YeeKwanIceCream: Chinese buy 80,000 'vomit-smelling' #Thai #durian in 60 seconds #Alibaba #business  https://t.co/EfhDlCwnew https://t.…",0,1
987527753531457536,"RT @OMD_APAC: Missed #Campaign360 this year? Catch industry leaders from platforms like #Google, #Alibaba and #Oracle, marketing associatio…",0,8
987526694947799040,"RT @eCoinomicnet: #Lynx International, an affiliate of a Chinese e-commerce giant #Alibaba, has announced successful integration of #blockc…",0,242
987521386137595904,RT @YourStoryCo: #ShilpaShetty Kundra coming on board as a equity #investor in Mamaearth to #Alibaba expanding it's presence in rural China…,0,3
987520152257417217,#ShilpaShetty Kundra coming on board as a equity #investor in Mamaearth to #Alibaba expanding it's presence in rura… https://t.co/RutjEyxM8V,10,3
987516520489201664,"Alibaba is developing its own AI chips, too
#Alibaba #AI 
https://t.co/IrO5AXB7ed",0,0
987515769285046272,"RT @WTCTricky: Article about Waltonchain's subsidiary Xiamen Zhongchuan IoT and its involvement with Alibaba.

#Waltonchain #Alibaba #Smart…",0,9
987513776885776384,"RT @WTCTricky: Article about Waltonchain's subsidiary Xiamen Zhongchuan IoT and its involvement with Alibaba.

#Waltonchain #Alibaba #Smart…",0,9
987512593433612288,RT @shyamvaran: #Alibaba acquires Chinese chipmaker C-SKY Microsystems - https://t.co/W0nV3nGEzo,0,1
987510365067001856,"RT @PDChina: #Alibaba buys Chinese chip maker C-Sky Microsystems, in a move to expand the tech giant’s #chip development capabilities https…",0,35
987509900921073664,#Alibaba acquires Chinese chipmaker C-SKY Microsystems - https://t.co/W0nV3nGEzo,0,1
987508993147928578,"RT @JimMarous: WeChat: The Future of Banking Ecosystems is Moving West

https://t.co/39tH9mX7Rk

New from @stratorob 
#banking #fintech #We…",0,112
987506410190721024,#Alibaba ’s #TmallGlobal will open its 1st offline #crossborder #ecommerce pilot zone store as a trial in #Hangzhou… https://t.co/liaDSenIU0,0,0
987504240644972545,"Aluminum alloy handle , factory direct sale , learn more products , click here :https://t.co/p3V2Fm6OHJ.… https://t.co/jYU0UcTU0N",0,0
987501786905788416,"Bothbest has a new online store: https://t.co/fx10LVgPA4, all customers can order bamboo flooring, bamboo decking a… https://t.co/Lb4k6VKDcH",0,0
987501376468127744,"#Alibaba ’s R&amp;D arm #DamoAcademy is developing a new #AI chip, #AliNPU, claiming to be 40 times more cost-effective… https://t.co/NSuGwuL1x2",0,0
987500559774044160,#Alibaba buys Chinese chipmaker to aid internet of things business after ZTE ban #IOT https://t.co/3AxWuijEoT,0,0
987492078388051968,"Chinese consumers snap up 80,000 #durians after #Alibaba signs 3 Billion yuan food deal with Thai g... https://t.co/fXvCRzVwcN",0,0
987483011061956608,Interesting: #Alibaba buys chip company - $BABA #C-Sky https://t.co/F6VF8TRJYS,0,0
987474068923469825,"Alibaba buys Chinese chipmaker to aid IoT biz, help drive local chip sector https://t.co/9MIMMGH58x #Alibaba #IoT",0,0
987465550908592128,"RT @PDChina: #Alibaba buys Chinese chip maker C-Sky Microsystems, in a move to expand the tech giant’s #chip development capabilities https…",0,35
987458616025407489,"#Baidu vs #Alibaba vs #Tencent

When a room full of movers and shakers ranging from investors to tech entrepreneurs… https://t.co/A8KNm1w2iD",2,0
987453481610080262,"Chinese buy 80,000 'vomit-smelling' #Thai #durian in 60 seconds #Alibaba #business  https://t.co/EfhDlCwnew https://t.co/nAvV3ASNev",3,1
987453254316544002,RT @AdviseQ: Cloud Foundry Foundation looks east as #Alibaba joins as a gold member https://t.co/9qqLEzKdiF via @techcrunch,0,1
987452681605320705,#Alibaba’s #NewRetail concept is coming alive in China. Learn how the #ecommerce giant seeks to tap into China’s $4… https://t.co/UNhiLib4gY,0,0
987451518109483008,"Alibaba buys Chinese chipmaker to aid IoT biz, help drive local chip sector
#alibaba $baba  https://t.co/M2VLSj0xd7",0,0
987450858857213958,.@engadget: #Alibaba is the latest Chinese internet giant to test self-driving cars. https://t.co/bvAk8hbg2g,2,0
987445271654289408,"[#Retail] Alibaba expands presence in rural China with $717 M investment in Huitongda Network, after Taobao rural V… https://t.co/hTRfVo22s3",1,0
987441294581510145,#Alibaba acquires Chinese microchip maker to boost its IoT #business https://t.co/HI3obzBimx https://t.co/KrI1xXFhQc,0,0
987440916284821504,RT @LeaderGPU: Alibaba is making its own neural network chip - https://t.co/chbl0reuvs #neuralnetwork #alibaba #deeplearning #machinelearni…,0,6
987440731206897664,"RT @JimMarous: WeChat: The Future of Banking Ecosystems is Moving West

https://t.co/39tH9mX7Rk

New from @stratorob 
#banking #fintech #We…",0,112
987440721056665600,"RT @JimMarous: WeChat: The Future of Banking Ecosystems is Moving West

https://t.co/39tH9mX7Rk

New from @stratorob 
#banking #fintech #We…",0,112
987433617319055360,"RT @johnkoetsier: After launching its own chip, Alibaba buys Chinese AI chipmaker - https://t.co/zQFN34R0EX

#china #AI #alibaba",0,2
987432482051010560,"RT @ImLisaO: “China’s big 3 internet giants, #Baidu, #Tencent, #Alibaba, are battling for supremacy in almost every front of the country’s…",0,5
987432439248138240,"After launching its own chip, Alibaba buys Chinese AI chipmaker - https://t.co/zQFN34R0EX

#china #AI #alibaba",2,2
987431358644604928,"RT @ImLisaO: “China’s big 3 internet giants, #Baidu, #Tencent, #Alibaba, are battling for supremacy in almost every front of the country’s…",0,5
987431044445032453,Cloud Foundry Foundation looks east as #Alibaba joins as a gold member https://t.co/9qqLEzKdiF via @techcrunch,0,1
987430947631935488,"RT @ImLisaO: “China’s big 3 internet giants, #Baidu, #Tencent, #Alibaba, are battling for supremacy in almost every front of the country’s…",0,5
987429581622796291,"RT @JimMarous: WeChat: The Future of Banking Ecosystems is Moving West

https://t.co/39tH9mX7Rk

New from @stratorob 
#banking #fintech #We…",0,112
987429136313528320,"RT @ImLisaO: “China’s big 3 internet giants, #Baidu, #Tencent, #Alibaba, are battling for supremacy in almost every front of the country’s…",0,5
987428019856904192,"RT @JimMarous: WeChat: The Future of Banking Ecosystems is Moving West

https://t.co/39tH9mX7Rk

New from @stratorob 
#banking #fintech #We…",0,112
987425711752331264,"“China’s big 3 internet giants, #Baidu, #Tencent, #Alibaba, are battling for supremacy in almost every front of the… https://t.co/hocurHIxTw",9,5
987425591463821312,Former #Alibaba P8 Technical Expert Joins BitRabbit https://t.co/wDQ5IUYPox https://t.co/voUntzhPDe,0,0
987425485100584960,"$BABA FINDS BUYERS AT KEY SUPPORT LEVEL: https://t.co/lETDF5c6VI
Sentiment: Neutral #BABA #Alibaba",0,0
987423920440659968,"RT @JimMarous: WeChat: The Future of Banking Ecosystems is Moving West

https://t.co/39tH9mX7Rk

New from @stratorob 
#banking #fintech #We…",0,112
987421518534623232,"#China tech companies are growing the country's cinema - #Alibaba owns 51 entertainment companies, #Tencent owns 48… https://t.co/pIp8RwIH7f",0,0
987418484169740293,‘No Company Is So Important Its Existence Justifies Setting Up a Police State’ A conversation with legendary progra… https://t.co/lPfNHeYErv,1,0
987416814547333120,"Thailand’s ruling junta turns to Chinese e-commerce giant Alibaba to help close income gap, tamp down turmoil… https://t.co/ajcalUNHxm",1,0
987414657295056897,RT @ChinaDailyUSA: China's e-commerce giant #Alibaba will establish a Smart Digital Hub in Thailand's Eastern Economic Corridor (EEC).,0,7
987414332920102912,"RT @JimMarous: WeChat: The Future of Banking Ecosystems is Moving West

https://t.co/39tH9mX7Rk

New from @stratorob 
#banking #fintech #We…",0,112
987409985301860353,Former Alibaba P8 Technical Expert Joins BitRabbit https://t.co/uBSarIjq8j #alibaba https://t.co/N09UWuZSeb,0,0
987409554110464002,"RT @WTCTricky: Article about Waltonchain's subsidiary Xiamen Zhongchuan IoT and its involvement with Alibaba.

#Waltonchain #Alibaba #Smart…",0,9
987408538602483712,"RT @JimMarous: WeChat: The Future of Banking Ecosystems is Moving West

https://t.co/39tH9mX7Rk

New from @stratorob 
#banking #fintech #We…",0,112
987405494762528768,"Ali Baba lunch buffet! W/ cream of salmon soup
.
#morgantown #foodporn #alibaba #food #foodforfoodies… https://t.co/KTzhLuZ2mC",1,0
987403878210486273,#Alibaba joins #Chinese tech firms in autonomous-vehicle development https://t.co/uCoqJjH7Lw #autonomouscars #tech,0,0
987394172045942786,Every big tech firm in #China is becoming a #self-driving car company https://t.co/Yu3cfhBfGv by @qz #Alibaba #Tencent #Baidu #ADGChina,0,0
987383812677165062,I see you @AlibabaGroup #Alibaba #crypto $ocn #Bitcoin https://t.co/qUcVRWXoG2,1,0
987382339196960768,RT @ChinaDailyUSA: China's e-commerce giant #Alibaba will establish a Smart Digital Hub in Thailand's Eastern Economic Corridor (EEC).,0,7
987382228580732930,"RT @Marvel_euphoria: Recently in his online talk show, Gao Xiaosong Who is a songwriter, and chairman of #Alibaba Entertainment, endorsed #…",0,5
987381168051023873,Jack Ma views the #eWTP as a logical and natural complement to the World Trade Organization #Alibaba https://t.co/yG6TlADjsE,0,0
987381131212480513,"RT @JimMarous: WeChat: The Future of Banking Ecosystems is Moving West

https://t.co/39tH9mX7Rk

New from @stratorob 
#banking #fintech #We…",0,112
987379908023324672,"RT @JimMarous: WeChat: The Future of Banking Ecosystems is Moving West

https://t.co/39tH9mX7Rk

New from @stratorob 
#banking #fintech #We…",0,112
987379731061288960,"#Alibaba Group Holding ( $BABA) Getting Serious About The #Chip #Business

$SMH $SOXX $QCOM $INTC $NVDA $NXPI $TXN… https://t.co/kEJaBH0fhV",0,0
987379019753508866,"#Alibaba Group Holding ( $BABA) Getting Serious About The #Chip #Business

$SMH $SOXX $QCOM $INTC $NVDA $NXPI $TXN… https://t.co/PBsWRYdp77",0,0
987378998681448448,"RT @JimMarous: WeChat: The Future of Banking Ecosystems is Moving West

https://t.co/39tH9mX7Rk

New from @stratorob 
#banking #fintech #We…",0,112
987376059887837184,"RT @JimMarous: WeChat: The Future of Banking Ecosystems is Moving West

https://t.co/39tH9mX7Rk

New from @stratorob 
#banking #fintech #We…",0,112
987374629563052037,"#Alibaba has invested $717.2m in Huitongda Network Co., a platform that provides e-commerce solutions in rural area… https://t.co/o3tt54ccxW",0,0
987373444978434048,"RT @JimMarous: WeChat: The Future of Banking Ecosystems is Moving West

https://t.co/39tH9mX7Rk

New from @stratorob 
#banking #fintech #We…",0,112
987372844827971592,Did Alibaba overtake Amazon in race for ecommerce supremacy? https://t.co/ZlBA8431WI Hard to know: ecommerce suprem… https://t.co/9wf1zUksUP,0,0
987372827903971328,"RT @YourStoryCo: #Huitongda currently operates in 18 provinces, covering more than 15,000 towns and cooperating with more than 80,000 mom-a…",0,1
987372479298592770,Jack Ma says Alibaba 'doing a lot of research' on driverless cars https://t.co/nJjcad7LYX via @physorg_com… https://t.co/Ik1S4EjWjQ,1,0
987367048539000834,#Alibaba acquires Chinese microchip maker to boost its #IoT business https://t.co/GE7UrX4ZGE https://t.co/xUfjwGfpCT,0,0
987365405663494144,"#Alibaba backs #Thailand 4.0 https://t.co/o7Ho4YfFCr

#ASIA #APAC #ASEAN #tech",0,0
987363905390379008,RT @18havas: #Alibaba acquires Chinese microchip maker to boost its #IoT business https://t.co/CE3MYFo9Um via @VentureBeat,0,2
987363294678847494,#Alibaba acquires Chinese microchip maker to boost its #IoT business https://t.co/CE3MYFo9Um via @VentureBeat,1,2
987361742735990784,"RT @JimMarous: WeChat: The Future of Banking Ecosystems is Moving West

https://t.co/39tH9mX7Rk

New from @stratorob 
#banking #fintech #We…",0,112
987361372567736320,"RT @OMD_APAC: Missed #Campaign360 this year? Catch industry leaders from platforms like #Google, #Alibaba and #Oracle, marketing associatio…",0,8
987360809964785665,"RT @JimMarous: WeChat: The Future of Banking Ecosystems is Moving West

https://t.co/39tH9mX7Rk

New from @stratorob 
#banking #fintech #We…",0,112
987358757721202689,"RT @JimMarous: WeChat: The Future of Banking Ecosystems is Moving West

https://t.co/39tH9mX7Rk

New from @stratorob 
#banking #fintech #We…",0,112
987358371866034176,"RT @WTCTricky: Article about Waltonchain's subsidiary Xiamen Zhongchuan IoT and its involvement with Alibaba.

#Waltonchain #Alibaba #Smart…",0,9
987358271769120777,@Kathleen_Wynne Tyndall #Mississauga   Seniority Dean List #SiliconValley Unveil Vending Machine Parable #NameNames #Alibaba #Snagajob #WSJ,0,0
987355099797352448,$AMZN #Amazon $IBM #IBM and $BABA #Alibaba all would love to grab #XUNLEI due to revolutionary Cloud from $XNET but… https://t.co/jR3DvRmbrT,1,0
987352333561532417,"RT @JimMarous: WeChat: The Future of Banking Ecosystems is Moving West

https://t.co/39tH9mX7Rk

New from @stratorob 
#banking #fintech #We…",0,112
987351564284284928,"Discussing #Alibaba in Global Connections Through Technology, what role will China's gas emissions goals play in Al… https://t.co/s1NPQg7Roe",2,0
987350218717978626,"Cloud Foundry Scores Alibaba Cloud Deal, Access to China.  https://t.co/D2lUsaRbpE   #Alibaba #AlibabaCloud… https://t.co/B4toq7yrYN",0,0
987347392935546880,"RT @JPrangthong: 80,000 durians from #Thailand sold on #Alibaba website in a minute  https://t.co/nLSNZTg16j",0,8
987346754927341568,"RT @JPrangthong: 80,000 durians from #Thailand sold on #Alibaba website in a minute  https://t.co/nLSNZTg16j",0,8
987345414524493824,#Alibaba is about to spend big to upgrade logistics network https://t.co/M2MrBjH2yW https://t.co/uJOa52kmdk,0,0
987342493992849408,"RT @JPrangthong: 80,000 durians from #Thailand sold on #Alibaba website in a minute  https://t.co/nLSNZTg16j",0,8
987340910382940160,"China’s crackdown on crypto hasn’t stopped its tech giants from flirting with blockchain 

#Blockchain #Patents… https://t.co/jAqYg1BdtE",0,0
987338758558072834,"RT @china_film: Over the past a few years, Chinese tech giants #BAT (#Baidu, #Alibaba, and #Tencent)'s investment strategies interest many.…",0,1
987337720501555201,"Over the past a few years, Chinese tech giants #BAT (#Baidu, #Alibaba, and #Tencent)'s investment strategies intere… https://t.co/aqVYcSflhH",0,1
987336516753133569,RT @kirillklip: Security Of #Lithium Supply For #Tesla #Energy #rEVolution: #LithiumX Acquisition Is Closed - Who Will Be The Next M&amp;A Targ…,0,21
987335103520100352,Why brick and mortar stores are key to world domination. Read the blog now &gt;&gt; #Amazon #Alibaba #BrickAndMortar… https://t.co/1ipHDkKr1p,0,0
987334811139301377,"RT @JPrangthong: 80,000 durians from #Thailand sold on #Alibaba website in a minute  https://t.co/nLSNZTg16j",0,8
987331557248544768,"RT @JPrangthong: 80,000 durians from #Thailand sold on #Alibaba website in a minute  https://t.co/nLSNZTg16j",0,8
987331356723240960,China's largest company Alibaba Group Holding intends to invest $320.20 million in Thailand in order to increase th… https://t.co/QOdISEE1oi,0,0
987331080134037504,"RT @JimMarous: WeChat: The Future of Banking Ecosystems is Moving West

https://t.co/39tH9mX7Rk

New from @stratorob 
#banking #fintech #We…",0,112
987330307094347777,"Predator T-Shirt
Buy Here: https://t.co/FGwlHh2jpr

Visit and join our Facebook Group for more flashing deals:… https://t.co/9dCGITZ7We",0,0
987328785505832960,#Alibaba invests 4.5bn yuan in #online firm to boost #ruralstrategy #onlineservicesplatform #HuitongdaNetwork https://t.co/4vyVs7q70Q,0,0
987328538348081152,"RT @JimMarous WeChat: The Future of Banking Ecosystems is Moving West
https://t.co/13VZdBXzu9 @stratorob 
#banking… https://t.co/8EI81CFcwi",0,1
987327814897582082,RT @prosunjoyi: #China's leading #ArtificialIntelligence #startup SenseTime has raised $600 million in fresh investment led by tech giant #…,0,3
987327265259204608,"80,000 durians from #Thailand sold on #Alibaba website in a minute  https://t.co/nLSNZTg16j",3,8
987326321679306752,"#Alibaba Pictures President gave advice for young filmmakers, and talked about changing trends in China’s film indu… https://t.co/cj0bPl4KLe",0,0
987325640989970434,"#Huitongda currently operates in 18 provinces, covering more than 15,000 towns and cooperating with more than 80,00… https://t.co/oBAJ3TMaPn",5,1
987321756477112320,"RT @TechGenYZ: #Alibaba Buys #Chip Maker C-SKY #Microsystems As #China Seeks #Semiconductor Self Reliance. @AlibabaTalk  @AlibabaGroup
http…",0,9
987321731088986113,"RT @TechGenYZ: #Alibaba Buys #Chip Maker C-SKY #Microsystems As #China Seeks #Semiconductor Self Reliance. @AlibabaTalk  @AlibabaGroup
http…",0,9
987321696033030147,"RT @TechGenYZ: #Alibaba Buys #Chip Maker C-SKY #Microsystems As #China Seeks #Semiconductor Self Reliance. @AlibabaTalk  @AlibabaGroup
http…",0,9
987321682200154112,"RT @TechGenYZ: #Alibaba Buys #Chip Maker C-SKY #Microsystems As #China Seeks #Semiconductor Self Reliance. @AlibabaTalk  @AlibabaGroup
http…",0,9
987321669738946560,"RT @TechGenYZ: #Alibaba Buys #Chip Maker C-SKY #Microsystems As #China Seeks #Semiconductor Self Reliance. @AlibabaTalk  @AlibabaGroup
http…",0,9
987321658217082880,"RT @TechGenYZ: #Alibaba Buys #Chip Maker C-SKY #Microsystems As #China Seeks #Semiconductor Self Reliance. @AlibabaTalk  @AlibabaGroup
http…",0,9
