tid,text,likes,retweets
989533585991487488,#Amazon and #Tesla Facilities Named Among the Most Dangerous Workplaces in America https://t.co/1UnAEzi4F3,0,0
989533532962816001,#France 35%: Modelco Goggles Vrse  Vido Ralit Virtuelle Jurassic... for EUR 52. Great Deal for Today! #Thursday… https://t.co/DGX9Hvo5Lo,0,0
989533515896246272,Another 5star #review for #WolfHeart on #Amazon today. Huge thank you to everyone taking the time to read my work!… https://t.co/AWnyAJcqwO,2,1
989533497424523264,"RT @DebraAndrewsUS: #KindleUnlimited “Betrayals and Second Chances—with Suspense!"" WEEKEND WEDDING DECEPTION https://t.co/PtI9Isuka6 via @a…",0,2
989533472363397123,#Amazon Save $8 On Select Waiola #coconut #water W/ #promoCode 8PROMONAT through 4/28 (while supplies last) (aff)… https://t.co/FHArQNMmZU,0,1
989533448678313989,"RT @WendyKathrynOwe: #goodreads #amreading 

'I'll Stand By You has reached' #NumberOne in the #Amazon fiction charts.

This beautifully ob…",0,3
989533421717225472,@satish2114 @Flipkart @XiaomiIndia @manukumarjain @C4ETech @geekyranjit @amitbhawani @TechnicalGuruji Same here dud… https://t.co/UTlPtunDrp,1,0
989533407704240129,RT @cyndusen: It's Taffy of Life is Just a taffy Pull sipping #coffee poolside at #Resort in book. I'M WEARING MY RED POLKA DOT BIKINI.  So…,0,2
989533407200858112,"RT @JenniferMlott: 🎶Turn on the Radio🎶 is now available on #iTunes,  #AMAZON &amp;💜💜💜💜💜 #EVERYWHERE #Music IS SOLD!! ENJOY!!🎶🎵🎶🎵
@JenMlottFanCl…",0,9
989533393988849664,"RT @AnnaSturmSub8: • BROTHERS Alexander 😍😍😍
#amazon #lovestory #love #autorenleben  https://t.co/9UwztP1Yjh… https://t.co/yiJhgNEEeM https:…",0,3
989533374506323968,"RT @AnnaSturmSub8: BROTHERS: Alexander 

#amazon #Liebesroman #liebe #Lovestory #Leseprobe https://t.co/5wa0t9JOV1",0,2
989533358362320896,"If any of you deadbeats had jobs, you could too!  (It’s good, funny and well paced, with a lot of great lines.) 

W… https://t.co/w6gy3ymm7n",0,0
989533346203127814,RT @MisterSalesman: Variety is the spice of life. #amreading  https://t.co/U2sbSpsaJJ #books #ebooks #amazon #kindle #Ian1 https://t.co/x4V…,0,1
989533330151485441,What #Amazon #HQ2 could mean for rents in the winning community. #CRE #housing https://t.co/EJJz9XeDZw,0,0
989533318222827520,Amazon launched its Amazon Echo: A speaker that talks to you -  The online retailer giant Amazon has...… https://t.co/gFvBNKgllL,0,0
989533300275400705,"Amazon launched its Amazon Echo: A speaker that talks to you -  The online retailer giant Amazon has... https://t.co/AbBhiwtelu
 #Amazon",0,0
989533284106289152,Amazon Echo Dot Kids Edition makes its debut #Alexa #Amazon #EchoDotKidsEdition https://t.co/qxiwjDVtLS https://t.co/8AZfma2CfE,0,0
989533201591873543,#France 24%: Bontempi 104000  Grand Piano for EUR 61. Great Deal for Today! #Thursday #Amazon #Deal [… https://t.co/XDCs4eusD2,0,0
989533175507488769,"#Spain 41%, 4.3 Stars: Hauck Shopper Slx Trio Set Coche De Bebes  3 Piezas De Capa... for EUR 164. Great Deal for T… https://t.co/atvGj5penc",0,0
989533164845584384,RT @DebraAndrewsUS: #KindleUnlimited “Her ex is at the wedding!” WEEKEND WEDDING DECEPTION (Dangerous Millionaires) https://t.co/VaCRdStbc8…,0,1
989533153898516480,#Germany 18%: Danish Design Damen-armbanduhr  Iv12q272 Analog Quarz Leder I... for EUR 89. Great Deal for Today!… https://t.co/9s3muvJxXp,0,0
989533124425007105,"RT @DebraAndrewsUS: ""Too Hot to Handle."" DISGUISED WITH THE MILLIONAIRE https://t.co/ZyEwMz6pIq  #IRINK #UK #romanticsuspense #RRebook #byn…",0,2
989533111351369738,Now Amazon will deliver packages to a customer’s car and deposit it in a locked trunk if necessary. It gets even be… https://t.co/fjrGuKO9mA,0,0
989533110537682945,"RT @WendyKathrynOwe: #goodreads #amreading 

'I'll Stand By You has reached' #NumberOne in the #Amazon fiction charts.

This beautifully ob…",0,3
989533104011382784,"RT @DebraAndrewsUS: #KindleUnlimited “Betrayals and Second Chances—with Suspense!"" WEEKEND WEDDING DECEPTION https://t.co/PtI9Isuka6 via @a…",0,2
989533097145155584,"RT @BoopDesy: Retweeted @AuthorEllie 
#Horror Winner @NewAppleAwards 🧟‍♂️#Amazon https://t.co/lq7N7DFbDK  
‘Hounded’ - Non stop action. A s…",0,10
989533082066804736,Packages Delivered to Your Locked Car? Apparently So https://t.co/aV8BL01VFH #amazon #foxnews #politics | HEDGE 📰Recap,1,0
989533080628035585,"RT @INDIEBOOKSOURCE: “In the year 1956, Anastacia Fotopoulos finds herself pregnant and betrayed, fleeing from a bad marriage…”
LINK:  http…",0,5
989533074072461312,https://t.co/qxjIPebXOL Gulp! #Alexa may be spying on you.  #Checkmarx #cybersecurity #privacy #Amazon.,0,0
989533072218566661,"RT @Unbox_Junkie: New Video - These Mini True Wireless  Speakers are Loud!
↪https://t.co/J9NhGxCtFH↩

#amazon #tiamat #truewireless #speake…",0,130
989533068863123457,"RT @INDIEBOOKSOURCE: “In the year 1956, Anastacia Fotopoulos finds herself pregnant and betrayed, fleeing from a bad marriage…”
LINK:  http…",0,5
989533067487465472,"RT @suspensethrill2: The Wordsmith https://t.co/tyoPl6nyQj     $2.99 #Thrilling #Dark #Suspense #Deal, #Sponsor, Find out the Dark Full Sto…",0,2
989533065964867585,"RT @suspensethrill2: Marc Kadella Legal Mysteries Vol 1-6 https://t.co/OxqPVXBBSs  Legal #Mysteries #BoxSet, Mystery, Pulp #Free #Book #Kin…",0,1
989533051570049026,"33% off, 4.3 Stars, 2363 Reviews: Panasonic Nb-g110p Flash Xpress Toaster Oven  Silver. Top Review said: It makes t… https://t.co/saFpCa87Sd",0,0
989533048768286721,"RT @Triston212: ""I have NO time for your assrithmetic -- you add trouble, subtract pleasure, divide attention &amp; multiply ignorance! 
Get to…",0,3
989533047929393152,"#UK 46% off, 4.5 Stars, 131 Reviews: De'longhi Ecam44.660.b Eletta Bean To Cup Coffee  Machine 14.... Top Review sa… https://t.co/jbE56qR7d4",0,0
989533031646969856,"RT @Unbox_Junkie: New Video - These Mini True Wireless  Speakers are Loud!
↪https://t.co/J9NhGxCtFH↩

#amazon #tiamat #truewireless #speake…",0,130
989533021907939328,RT @MAHDI7779: SWAG Presents #Crafts &amp; #Books https://t.co/hk1ybjDdI7 Inquire At Swagproductions2014@gmail.com #Author #Entrepreneur #Amazo…,0,1
989533007013863424,"Guitar Freak 
https://t.co/gtm3V1Pmru
#Romance #Comedy #Contemporary #Free #Book #Kindle #review #amazon https://t.co/Mbf2zoD6VC",0,0
989532994770755584,How does the warranty work @Amazonhelp @JeffBezos if Vendors intentionally discontinue/transition SKU's and no real… https://t.co/qvLeYxRqsK,0,0
989532978278612992,"Guitar Freak 
https://t.co/PJdEitrDm0
#Romance #Comedy #Contemporary #Free #Book #Kindle #review #amazon https://t.co/20Zy9PgVkQ",0,0
989532973803474947,"RT @Triston212: ""I'm in the business of not giving a fuck, and let me tell you something.
Business...is BOOMING, bitch!""
(#HeauxConfessiona…",0,3
989532933819195392,"Free reads with kindellimited at, https://t.co/mtdNyffncl
CDB

#amwriting #authors #scifi #vampires #books… https://t.co/0ugznjFfGg",0,0
989532933097598978,#Amazon $7.99 amFilm Tempered Glass Screen Protector #NintendoSwitch  (2-Pack) (aff) https://t.co/z6zbnmXESK https://t.co/89IcFeELnt,0,0
989532932023844864,"Guitar Freak 
https://t.co/ZnDboPQS7c
#Romance #Comedy #Contemporary #Free #Book #Kindle #review #amazon https://t.co/vR9bPGRZSu",0,0
989532930165878784,"Good point on team sizes... except if it includes me, that 2 pizza rule might cut your team down by 2… https://t.co/5AvSbdAtbg",0,0
989532885735563265,"RT @Unbox_Junkie: New Video - These Mini True Wireless  Speakers are Loud!
↪https://t.co/J9NhGxCtFH↩

#amazon #tiamat #truewireless #speake…",0,130
989532882610802693,"RT @Unbox_Junkie: New Video - These Mini True Wireless  Speakers are Loud!
↪https://t.co/J9NhGxCtFH↩

#amazon #tiamat #truewireless #speake…",0,130
989532860645281793,"Karma can't dish out poetic justice by itself... sometimes it needs a little push. 
The intense novel available on… https://t.co/bKfL6rdV7h",1,1
989532830546976770,"#UK 41% off, 4.2 Stars, 60 Reviews: Rockjam Electronic Interactive  Teaching Piano Keybo.... Details: Compact digit… https://t.co/aRl3hlRNoQ",0,0
989532802864496641,"RT @rose_s_king: Hurry! Blessings of the Firebird's Light is #FREE on #amazonkindle until Saturday, April 28th! Download your copy today! h…",0,48
989532650913370114,"RT @indiankala4u: Shop #NRI #polyvore #promotepicture #ATSOCIAL #Ladies #tunic #insta #amazon #outfit #women #smallbiz 
https://t.co/OmUj2K…",0,3
989532649298563072,"RT @INDIEBOOKSOURCE: “In the year 1956, Anastacia Fotopoulos finds herself pregnant and betrayed, fleeing from a bad marriage…”
LINK:  http…",0,5
989532578490322944,"“In the year 1956, Anastacia Fotopoulos finds herself pregnant and betrayed, fleeing from a bad marriage…”
LINK:… https://t.co/qw9lYWOsQY",1,5
989532548496637952,"RT @Unbox_Junkie: New Video - These Mini True Wireless  Speakers are Loud!
↪https://t.co/J9NhGxCtFH↩

#amazon #tiamat #truewireless #speake…",0,130
989532530377293824,RT @SoundBirthApp: It's always impressive to see what Streaming Music Services pay! (Updated for 2018) #streaming #music #spotify #applemus…,0,4
989532513784692736,"If in LA, pretty cool place to spend time ..
#SoCal #Books #Read #amazon #LA #thingstodo .. 
https://t.co/ObZ5obHx1Z",0,0
989532487771676672,"RT @AuthorEllie: #Horror Winner @NewAppleAwards 🧟‍♂️#Amazon https://t.co/7YHFBLfNyT  
‘Hounded’ - Non stop action. A survival story unlike…",0,362
989532416468570112,"#France 20%, 4.3 Stars: Vtech  507105 Kidizoom Duo 5.0 Bleu for EUR 56. Great Deal for Today! #Thursday #Amazon… https://t.co/AJpqWfAVEa",0,0
989532406892974081,"#UK 55% off #Clearance Deal, 4.4 Stars, 51 Reviews: Braun Silk-epil 7  7-880 Sensosmart Cordless Wet And Dr.... May… https://t.co/AhzID9awVJ",0,0
989532405554819072,"RT @Unbox_Junkie: New Video - These Mini True Wireless  Speakers are Loud!
↪https://t.co/J9NhGxCtFH↩

#amazon #tiamat #truewireless #speake…",0,130
989532400840593410,"Amazon India Into Grocery, Large Appliances And Furniture Segment, Opens 5 More Fulfillment Centres-… https://t.co/4KYuzpmFnL",0,0
989532375196557312,"SYMA X5UW WIFI FPV Drone with 720P Camera  50% off  https://t.co/xM3XTmYslv #AMAZON, #ELECTRONICS, #KIDS, #Outdoor, #TOYS",0,0
989532362756317185,"#UK 40% off, 4.2 Stars, 1975 Reviews: Archer  Ac1300 Dual Band Wireless Express Adapte.... Details: Ideal for onlin… https://t.co/HfPcMw1MeZ",0,0
989532360961150977,"23% off, 4.1 Stars, 920 Reviews: Acurite 01512 Wireless Weather  Station 5-in-1 Weather Sens.... May apply addition… https://t.co/sjK7XoFV0R",0,0
989532340622802944,"RT @Unbox_Junkie: New Video - These Mini True Wireless  Speakers are Loud!
↪https://t.co/J9NhGxCtFH↩

#amazon #tiamat #truewireless #speake…",0,130
989532336357347329,"#ShareRing Banks on #Blockchain to become the Sharing Economy’s #Amazon
#CryptoNews #TradeCrypto… https://t.co/dVhOnszEVm",0,0
989532335380058119,SYMA X5UW WIFI FPV Drone with 720P Camera 50% off https://t.co/OuYlfrp7UR #amazon #electronics #kids #outdoor #toys,0,0
989532316736282624,"#ShareRing Banks on #Blockchain to become the Sharing Economy’s #Amazon
#CryptoNews #TradeCrypto… https://t.co/tBZloGIhoZ",0,0
989532305654996992,How #Zappos and #Amazon have demonstrated what good #CustomerService means: https://t.co/Lm0ypnElFv,0,0
989532294313598978,RT @DieboldNixdorf: Our very own Dave Kuchenski is bullish about #Amazon's emergence in the #banking industry. Read more about @Kuchend21's…,0,1
989532279339933696,"RT @Oldbrookender: Best Selling Action Adventure Series Set in Roman Britain
Free on Kindle Unlimited
#iartg #histfic #Rome
#amazon #bestse…",0,9
989532264081100801,"RT @Oldbrookender: Best Selling Action Adventure Series Set in Roman Britain
Free on Kindle Unlimited
#iartg #histfic #Rome
#amazon #bestse…",0,20
989532258590748674,RT @Maxfind_FRAUD: Good Morning @Maxfindboards  didn't respond to yesterday's email highlighting their paperwork an… https://t.co/vKEUVezJ9D,1,0
989532242585276416,"RT @Oldbrookender: Best Selling Action Adventure Series Set in Roman Britain
Free on Kindle Unlimited
#iartg #histfic #Rome
#amazon #bestse…",0,11
989532239875727360,"22% off, 4.2 Stars, 32 Reviews: Mpd Digital Rg213-50-pl259 50-feet Antenna Cable Of  Rg-213 U.... Details: Higher q… https://t.co/V7l1z4fkd3",0,0
989532193407029250,Spent nearly $200 on this item and it came delivered like this #thanks #amazon #thanksamazon #USPS https://t.co/QYR3Pev4lm,0,0
989532091200229376,#Germany 33%: Ecovacs Robotics Deebot M88 Bodenreinigungsroboter Mit  Sys... for EUR 269. Great Deal for Today!… https://t.co/bgdGl5wtIm,0,0
989532082098638848,#UK 35% off: Beurer Po60 Pulse  Oximeter Bluetooth And Health Manager App for £49.99. Great Deal for Today!… https://t.co/dnjeILJ0KM,0,0
989532063048044546,"Everyone makes messes. It's how you clean them up, not the mess itself, that we need to remember. 

Pick up my firs… https://t.co/1s70vzzQyq",0,0
989532027706888192,The two-pizza rule and the secret of #Amazon's #success :) https://t.co/qjR8zy6Bt0,0,0
989532004206100480,"The Wordsmith https://t.co/tyoPl6nyQj     $2.99 #Thrilling #Dark #Suspense #Deal, #Sponsor, Find out the Dark Full… https://t.co/vAndRlJ8AK",0,2
989531991212199944,"30% off, 342 Reviews: Ticwatch 2  Smartwatch-charcoal. Details: Music Companion.  Sync your locally stored music to… https://t.co/AKlyDYY3zh",0,0
989531977303736320,#Amazon Save $4 on Select #PowerBar Plant #protein Bar W/ #promocode 4TRYPOWERBAR through 8/7 (while supplies last)… https://t.co/Up8DZyJlUH,0,0
989531966897868801,"30% off, 4.4 Stars: Envy 5055 Wireless Photo  Printer Instant Ready. May apply additional discount of 37% off with… https://t.co/PLdEcNgxCs",0,0
989531881849982976,RT @VandanaShanker: Dust of Ages: An 1857 #Romance. #historical #indie #setinindia #indianhistory #amazon #KindleUnlimited #thursdaythought…,0,6
989531859209121792,Just got my $50 #Amazon Gift Card for a step challenge at work..... and it's gone. :D #GamerProblems,0,0
989531855413166082,Love Fantasy &amp; SciFi? #Win a $100 #Amazon #GiftCard in April's mega #BookBub #Giveaway via @sffbookbonanza: https://t.co/Kn3pGsVgby,0,0
989531847666356224,RT @CleverlyCool: Check out BLANK London Sequin Tank Top XL 1X #Blank #Embroidered https://t.co/HIqQBnsjV9 via @eBay #fashion #style #sale…,0,3
989531843975438336,"#France 26%, 4.2 Stars: Sissel Oreiller Anatomique  Sudois Plus Mixte Adulte Blanc Taille for EUR 59. Great Deal fo… https://t.co/0OOhRSTFrV",0,0
989531835129581569,RT @CleverlyCool: Check out Fred Hayman Beverly Hills Black Leather Shoulder/Hand Bag Vintage  #FredHayman https://t.co/pLIWbB5FOk via @eBa…,0,4
989531805005983744,"Break Line
https://t.co/KIvpkhw33J 
#Contemporary #Steamy #Romance #Free #Book #Kindle #review #amazon https://t.co/Ist31mtAjH",0,0
989531804272021505,"RT @Unbox_Junkie: New Video - These Mini True Wireless  Speakers are Loud!
↪https://t.co/J9NhGxCtFH↩

#amazon #tiamat #truewireless #speake…",0,130
989531796000858113,"Marc Kadella Legal Mysteries Vol 1-6 https://t.co/OxqPVXBBSs  Legal #Mysteries #BoxSet, Mystery, Pulp #Free #Book… https://t.co/qbVZSnVRE7",2,1
989531784886054912,"60% off #Clearance Deal, 4.3 Stars, 71 Reviews: Save 60% On Etekcity Camping  Twin Air Mattress 9'' Height. Details… https://t.co/aDbQ4yToi2",0,0
989531736748036099,RT @W_Angels_Wings: My #5STAR review of The Healer and the Warrior by @BekahClarkBooks ~ A #mustread #Fantasy #Romance #Amazon #Kindle #Kin…,0,3
989531729986646016,"Break Line
https://t.co/jyxkAfeNOY 
#Contemporary #Steamy #Romance #Free #Book #Kindle #review #amazon https://t.co/P1Aiv9OHGK",0,0
989531663762833408,"🛡️🛡️Choices https://t.co/szLNrNUxy0      #Mystery #Deal, #Sponsor, Private Investigators #Book #Kindle #99cents #review #amazon 🖲️🖱️",0,0
989531625326342146,#Amazon #7: Van Helsing (4K UHD + BD) [Blu-ray] https://t.co/89HLlyhE7A,0,0
989531607479435264,Behind the Facade https://t.co/adhrk2XBIN    $2.99 #Thriller #Deal #Sponsor #Darkness If you like Melinda Leigh and… https://t.co/cj0psNl1Kx,0,0
989531600487579648,"#Italy 17%: Lenovo Ideapad 320-15abr Portatile Con Display Da 15.6""  Hd .... Details: 6"" HD TN AG(SLIM) Memoria RAM… https://t.co/llu2MGWXAJ",0,0
989531582351392768,"RT @INDIEBOOKSOURCE: “…Crockett and Ruby are visited by a beautiful woman who was the victim of murder over fifty years ago.…”
LINK:  https…",0,11
989531474360647680,#Amazon Today Look! #AvengersInfinityWars + #FunkopPop (aff) https://t.co/fntcIIIinn https://t.co/BUblKN4UFU,0,0
989531452034502657,#Newrelease LIVE Ethan #Amazon ➙ https://t.co/uU7dD8lZtN #romance #newadult #RT #RBBC #kindle #kindleunimited… https://t.co/dAoqz9krA6,0,0
989531449568186375,"#Germany 38%, 5.0 Stars: Kapselmaschine Twins 1455  Watt 1 Liter Wassertank Farbe Schwa for EUR 80. Great Deal for… https://t.co/IL2SSEyWdZ",0,0
989531399362367488,#Germany 17%: Hp Pavilion 570-p552ng  Desktop Pc Amd Quad-core A10-9700 A.... Details: Prozessor: AMD Quad-Core A10… https://t.co/NYiB9iCxUo,0,0
989531393096077313,#Italy 30%: Remington Ipl3500 Epilatore A Luce Pulsata  Compatto for EUR 139. Great Deal for Today! #Thursday… https://t.co/d8Iloa8OmX,0,0
989531306127216640,Try #Amazon #Prime #Free For Thirty Days https://t.co/QIHKI0IIAN via @sonyasparks,0,0
989531305644830721,"Times when you need book reviews might be #TimesToCallForHelp, and I'm having those times, but I'm not going to beg… https://t.co/dyNYFKkCq9",0,0
989531292982276096,"RT @NatCapCoalition: Really inspiring story from @WWF/@WWFForestCarbon! For the First Time, Indigenous Groups in the #Amazon Assess #Ecosys…",0,2
989531268416229379,"RT @PoetTrandahl: PULLING WORDS by Nicholas Trandahl, available here: https://t.co/UKp9hyUb8y… #NicholasTrandahl #WinterGoosePublishing #po…",0,35
989531265815609344,#AmazonOnePlus6Quiz Ok I just thought that iam going to be the only Genius who has solved this ridiculous looking… https://t.co/FnTJwdHjgL,0,0
989531204050391041,RT @TheBookTweeters: #KidLitChat #KidLit #ChildrensBooks #Illustrated #amreading #kindle #Amazon #books #SSB #allergyrelief #Bees #BedtimeS…,0,4
989531186182721536,"#goodreads #amreading 

'I'll Stand By You has reached' #NumberOne in the #Amazon fiction charts.

This beautifully… https://t.co/ebcfqpYp72",2,3
989531173675204608,"RT @KurokonekoKamen: ❄️💖Handsome and the Yeti💖❄️
#FREE with #KindleUnlimited 
A nerdy bookworm has a case of Stockholm Syndrome for a cute…",0,329
989531173461180416,RT @dealdetectors: QUICK ENDING! Win a $50 Amazon Gift Card from https://t.co/HqUYrAsPRI! https://t.co/0HSbyRGmXW #dealdetectors #50bucks #…,0,199
989531154041659392,The Duke's Challenging Romance https://t.co/NYaR6s1zRC  #Christian #Historical #Romance #Book_Set #Deal #Sponsor… https://t.co/yQ9CVguUjl,0,0
989531110697664512,"Success!!
#椿かなり ☆Presents*
https://t.co/ld3AfmDhy6
#DMM https://t.co/QcTYWIoEVd
#Amazon https://t.co/BrjeR4dAQf
#R18 #クラウドファンディング",0,0
989531061632815110,"RT @starrlite31: Love on Hold by @miamillerauthor is LIVE!! 
#LoveOnHoldPromo #NewRelease #BuyNow 
#NewAdult #Romance #SweetLove #DebutNove…",0,6
989531038379626496,"📢📢📢
✔️Are you bored? 😵

✔️Your child is breaking his toys? 😤

✔️This toy will relaxed  you 🤩

✔️Unicorn Squishy Toy… https://t.co/eAsC89YBKC",0,0
989530990967246848,"RT @JenniferMlott: 🎶Turn on the Radio🎶 is now available on #iTunes,  #AMAZON &amp;💜💜💜💜💜 #EVERYWHERE #Music IS SOLD!! ENJOY!!🎶🎵🎶🎵
@JenMlottFanCl…",0,9
989530978485002242,"12% off, 33 Reviews: Hon Torch Mesh Task Chair Mid-back Office  Chair Black Hvl511. May apply additional discount o… https://t.co/W6OnvbO9hU",0,0
989530967848169474,"#Italy 34%: Stream Notebook Business  Display 14"" N306... for EUR 199. Great Deal for Today! #Thursday #Amazon… https://t.co/xZ8B6DAkex",0,0
989530936722317312,"RT @RomanceBook2: Mountain Hearts
https://t.co/1mc8qfcSlC
#Contemporary #Romance, #Westerns #Military #Free #Book #Kindle #review #amazon h…",0,1
989530916832927744,"#Italy 32%, 4.5 Stars: Electrolux Eer73bp Scopa Elettrica Ergorapido Senza Sacco  D... for EUR 107. Great Deal for… https://t.co/wezJwfO5d4",0,0
989530895060275201,"RT @AuthorEllie: #Horror Winner @NewAppleAwards 🧟‍♂️#Amazon https://t.co/7YHFBLfNyT  
‘Hounded’ - Non stop action. A survival story unlike…",0,362
989530887980134400,"#Amazon Today  $14.99 + $1 Off Coupon On Page 
 Cottonelle FreshCare Flushable Wipes, 42 Count, (Pack of 8) (aff)… https://t.co/wXfQ87LEvN",0,0
989530882259279875,"#Kindle #Book on #Amazon
TEARS OF GLASS
https://t.co/aOw2Y9M2Do
Winner Book Viral Millennium Award 2017 - Mystery T… https://t.co/qMJzC55Rvy",0,0
989530874067726343,"RT @TheCloudand_Me: Serverless in the cloud: AWS vs. Google Cloud vs. Microsoft Azure.  https://t.co/FksuKM5nZB   
#GoogleCloudPlatform #Go…",0,1
989530872645849090,"Serverless in the cloud: AWS vs. Google Cloud vs. Microsoft Azure.  https://t.co/FksuKM5nZB   
#GoogleCloudPlatform… https://t.co/A1h5GtldRg",0,1
989530857902891008,"Last night’s bedtime story for 5. Such a cute story. 

The Most Magnificent Thing https://t.co/WXg5gaKmGB #Amazon",1,0
989530830103109632,RT @CarolineJames12: Wonderful to wake up today &amp; see that The Best Boomerville Hotel has a #bestseller badge on #Amazon - Download at the…,0,10
989530826760220672,https://t.co/haontNqs4n | C.R.E.A.M. Chocolate Rules Everything Around Me #tshirt | #amazon #merch #tshirts https://t.co/kWosGg38Lo,0,0
989530825057275905,"Distressed font. Fun design, sure to catch attention. #amazon #merch #chocolate #tshirts https://t.co/LRqL2SkvYi https://t.co/bFSNmfaj7V",1,0
989530814051442688,"GeForce GTX 1080 back in stock at Amazon https://t.co/mzlIgbh32i
via @eurogamer #amazon #web https://t.co/0DpOFTq4Gn",0,0
989530808028483584,"#Spain 23%, 4.3 Stars: Aeg Wx7-90a2b Limpiador De Ventanas 1500  W 1.1 Litros 21... for EUR 69. Great Deal for Toda… https://t.co/YrrWFGjO7m",0,0
989530802672173056,#WeGoSolo #Amazon: Amazon Gold Box Deal on Spotify &amp; https://t.co/Xy3H78xfmi – Starts at 9AM EST... by… https://t.co/NfTOEjfrP2,0,0
989530777829478400,"SheColour Natural Tanzanite Blue Topaz Gemstone Pendant Sterling Silver Necklace https://t.co/BDVfEhROCp #AMAZON, #COUPON, #JEWELRY",0,0
989530767335284737,"When it comes to healthy-looking glamorous skin, start using best fairness solution that is #AdvenNaturals Glow Aid… https://t.co/18tZGEb77y",1,0
989530760406339584,SheColour Natural Tanzanite Blue Topaz Gemstone Pendant Sterling Silver Necklace https://t.co/MH6kvXSLd1 #amazon,0,0
989530757734510592,tRump says he's too busy to buy Melania a birthday present. Try #Amazon and get expedited delivery!,0,0
989530718077304833,"Break Line
https://t.co/wmGVmT9Rll
#Contemporary #Steamy #Romance #Free #Book #Kindle #review #amazon https://t.co/kBH5pfijRc",1,0
989530707457437696,"#Labour will ban #Uber and #AirBnB, minister warns as she says #Tories are party of 'gig economy' ' Also NEED to ba… https://t.co/lmtmPLPQnI",0,0
989530697642717184,"RT @authorjimcronin: The Brin Archives, ""A thoroughly good read that reminded me very much of one of my old favourite SF authors Robert E H…",0,31
989530693473456128,"RT @omghotels: Theatre and Cocktails - Choice of London West End Theatre Shows with Cocktails - Experience For 2 - Now only £79

https://t.…",0,34
989530681847017472,RT @W_Angels_Wings: My #5STAR review of The Healer and the Warrior by @BekahClarkBooks ~ A #mustread #Fantasy #Romance #Amazon #Kindle #Kin…,0,3
989530646438662146,#Italy 47%: Philips Fc8792 01 Smartpro  Easy Robot Aspirapolvere for EUR 159. Great Deal for Today! #Thursday… https://t.co/WBUSC6pLSk,0,0
989530639996108800,"RT @omghotels: Theatre and Cocktails - Choice of London West End Theatre Shows with Cocktails - Experience For 2 - Now only £79

https://t.…",0,34
989530566025457665,"RT @MJLaBeff: Go ahead run... Dead Eye is a sharpshooter, and he doesn’t miss in Last Fall’s Hunted book 2 of the Last Cold Case #thriller…",0,1904
989530551328608258,"""A Blogger's Guide To Japan"" is an excellent resource for discovering the #festivals, #traditions, #cuisine,… https://t.co/wnzfZg2wye",1,0
989530538166898690,AMAZON INSTRUMENTS AND ACCESSORIES | UNITED STATES | JEFF BENTON MUSIC #amazon #gear #deals #onlineshopping https://t.co/3TN9kr7cMH,0,0
989530457061523457,"Flucard 8GB by Trek2000 International 
https://t.co/vmAV8d1sVC
#amazon.ca",0,0
989530442134007808,"RT @Unbox_Junkie: New Video - These Mini True Wireless  Speakers are Loud!
↪https://t.co/J9NhGxCtFH↩

#amazon #tiamat #truewireless #speake…",0,130
989530418209734656,"RT @authorjimcronin: The Brin Archives ""Cronin’s work reminded me of the early Robert A Heinlein books that I enjoyed so much as a teenager…",0,6
989530412991959040,"The Professional Corpse 
 https://t.co/d30u98h3xs #Paranormal #Mystery, Assassinations, Werewolves &amp; Shifters… https://t.co/DJIOnISCXX",0,0
989530395103424524,"33% off, 4.3 Stars, 122 Reviews: Fishers Finery Women's  Ecofabric Terry Bathrobe Kimono Style. Top Review said: Ex… https://t.co/QQKSW6hJk0",0,0
989530359669784576,"RT @authorjimcronin: The Brin Archives, ""A thoroughly good read that reminded me very much of one of my old favourite SF authors Robert E H…",0,31
989530335242153985,PowerPoint is banned. Bullets don't inspire. Stories do. #JeffBezos #Amazon #NarrativeStorytelling… https://t.co/7j936DNR3O,0,0
989530318205063168,"#google, #amazon #yahoo #facebook #Themedia #twitter Who will take over https://t.co/XZwPTHjAVQ.… https://t.co/3PMIghi2Hc",0,0
989530285342535682,RT @TheBookTweeters: #KidLitChat #KidLit #ChildrensBooks #Illustrated #amreading #kindle #Amazon #books #SSB #allergyrelief #Bees #BedtimeS…,0,4
989530277922902016,"RT @RHHaleAuthor: “The vampires of the story bare no relation to Twilight or even Bram Stoker, they are much more complex and much more dea…",0,13
989530262391402497,"15% off, 4.5 Stars, 1024 Reviews: Sandisk Ssd Plus  960gb Solid State Drive Sdssda-960gb-g26. Details: Easy upgrade… https://t.co/wQ2g1Mdtqw",0,0
989530240664862721,"RT @AuthorEllie: #Horror Winner @NewAppleAwards 🧟‍♂️#Amazon https://t.co/7YHFBLfNyT  
‘Hounded’ - Non stop action. A survival story unlike…",0,362
989530223304622080,"Look To The Sky https://t.co/gi2i2RskNw  $3.99 #NonFiction #Deal, #Sponsor, Uplifting True Stories, Young People wi… https://t.co/UqMTFB4whB",0,0
989530209463418880,"RT @omghotels: Theatre and Cocktails - Choice of London West End Theatre Shows with Cocktails - Experience For 2 - Now only £79

https://t.…",0,34
989530177305763840,"RT @SleekDeals: 🔥 This deal is HOT!
Linksys AC1900 Dual Band Wireless Router for $72.99 (Reg $157.49)!

Works with Amazon Alexa!

#geek #de…",0,3
